bx,by,V,BV,VR,BR,galaxy_name,host_galaxy_group_type,host_galaxy_mass,galcen_radius
"5,479.4","4,204.59",20.154,0.665,0.509,1.174,NGC 4472,E,12.2,3.94985
"4,976.67","4,228.04",20.818,0.709,0.52,1.229,NGC 4472,E,12.2,2.08501
"3,957.95","4,231.23",20.588,0.861,0.59,1.451,NGC 4472,E,12.2,3.37183
"7,898.61","4,244.64",21.089,0.805,0.563,1.368,NGC 4472,E,12.2,14.1728
"7,957.43","4,272.58",19.832,0.544,0.374,0.918,NGC 4472,E,12.2,14.4146
"4,329.64","4,285.4",20.641,0.579,0.451,1.03,NGC 4472,E,12.2,1.89871
"3,188.46","4,287.91",20.942,0.779,0.559,1.338,NGC 4472,E,12.2,6.47822
"5,138.27","4,323.25",21.137,0.529,0.426,0.955,NGC 4472,E,12.2,2.39179
"1,757.39","4,334.47",19.632,0.663,0.514,1.177,NGC 4472,E,12.2,12.6109
"2,844.55","4,332.99",21.103,0.676,0.449,1.125,NGC 4472,E,12.2,7.9194
"3,542.31","4,348.68",20.745,0.592,0.509,1.101,NGC 4472,E,12.2,4.92174
"2,568.66","4,354.39",21.257,0.473,0.459,0.932,NGC 4472,E,12.2,9.09729
"5,425.91","4,357.16",21.049,0.809,0.5,1.309,NGC 4472,E,12.2,3.49911
"4,693.68","4,379.46",21.064,0.826,0.499,1.325,NGC 4472,E,12.2,0.897252
"8,496.35","4,395.82",21.143,0.763,0.537,1.3,NGC 4472,E,12.2,16.7089
"4,905.82","4,408.15",21.248,0.599,0.449,1.048,NGC 4472,E,12.2,1.33536
"5,015.69","4,432.09",21.405,0.967,0.587,1.554,NGC 4472,E,12.2,1.70722
"3,470.37","4,438.24",20.924,0.626,0.442,1.068,NGC 4472,E,12.2,5.16851
"5,325.06","4,448.18",21.26,0.763,0.556,1.319,NGC 4472,E,12.2,2.97825
"4,955.69","4,450.85",20.942,0.545,0.437,0.982,NGC 4472,E,12.2,1.43538
"1,036.35","4,464.65",21.131,0.631,0.466,1.097,NGC 4472,E,12.2,15.7061
"4,236.29","4,475.41",19.588,0.595,0.453,1.048,NGC 4472,E,12.2,1.86489
"4,060.76","4,488.64",20.179,0.812,0.517,1.329,NGC 4472,E,12.2,2.60055
"3,670.95","4,490.01",21.263,0.852,0.624,1.476,NGC 4472,E,12.2,4.27966
"5,470.03","4,499.82",20.328,0.631,0.428,1.059,NGC 4472,E,12.2,3.56732
"5,391.16","4,537.44",21.1,0.645,0.517,1.162,NGC 4472,E,12.2,3.21212
"4,965.31","4,541.53",20.592,0.866,0.538,1.404,NGC 4472,E,12.2,1.36896
"6,364.42","4,541.82",21.307,0.793,0.488,1.281,NGC 4472,E,12.2,7.43338
"3,531.12","4,562.37",21.198,0.514,0.383,0.897,NGC 4472,E,12.2,4.87008
"3,945.69","4,573.72",20.436,0.578,0.485,1.063,NGC 4472,E,12.2,3.06998
"2,395.05","4,576.84",21.268,0.552,0.49,1.042,NGC 4472,E,12.2,9.80157
"3,612.45","4,586.39",20.278,0.583,0.459,1.042,NGC 4472,E,12.2,4.5167
"4,340.44","4,589.45",21.133,0.678,0.453,1.131,NGC 4472,E,12.2,1.35663
"7,361.31","4,588.97",21.261,0.784,0.512,1.296,NGC 4472,E,12.2,11.7582
"4,775.54","4,592.83",21.225,0.851,0.441,1.292,NGC 4472,E,12.2,0.534315
"4,716.81","4,599.2",21.303,0.843,0.455,1.298,NGC 4472,E,12.2,0.286467
"5,686.23","4,614.82",20.473,0.684,0.453,1.137,NGC 4472,E,12.2,4.48781
"6,834.59","4,626.76",20.736,0.756,0.529,1.285,NGC 4472,E,12.2,9.4727
"4,462.38","4,630.53",20.553,0.817,0.553,1.37,NGC 4472,E,12.2,0.853188
"4,403.51","4,643.06",20.42,0.492,0.465,0.957,NGC 4472,E,12.2,1.11454
"7,369.79","4,642.18",20.99,0.737,0.541,1.278,NGC 4472,E,12.2,11.7967
"3,856.18","4,663.22",20.543,0.653,0.47,1.123,NGC 4472,E,12.2,3.47752
"4,486.45","4,668.39",21.012,0.953,0.613,1.566,NGC 4472,E,12.2,0.813293
"3,647.53","4,677.45",21.043,0.761,0.49,1.251,NGC 4472,E,12.2,4.38531
"7,838.04","4,681.23",21.396,1.006,0.659,1.665,NGC 4472,E,12.2,13.8325
"3,387.76","4,691.96",20.562,0.787,0.574,1.361,NGC 4472,E,12.2,5.51442
"4,906.7","4,711.33",19.974,0.691,0.419,1.11,NGC 4472,E,12.2,1.23233
"3,887.99","4,718.78",20.62,0.702,0.482,1.184,NGC 4472,E,12.2,3.37472
"2,541.86","4,721.97",20.228,0.758,0.548,1.306,NGC 4472,E,12.2,9.18675
"5,316.23","4,737.71",19.796,0.867,0.545,1.412,NGC 4472,E,12.2,2.95409
"4,552.91","4,752.44",20.815,0.795,0.557,1.352,NGC 4472,E,12.2,0.854274
"4,007.77","4,756.36",21.392,0.903,0.543,1.446,NGC 4472,E,12.2,2.90256
"4,295.61","4,756.52",21.308,0.838,0.492,1.33,NGC 4472,E,12.2,1.72637
"5,245.71","4,757.93",20.812,0.628,0.477,1.105,NGC 4472,E,12.2,2.67986
"5,133.44","4,780.49",20.997,0.674,0.45,1.124,NGC 4472,E,12.2,2.25145
"5,979.8","4,780.5",20.991,0.68,0.384,1.064,NGC 4472,E,12.2,5.82016
"4,942.55","4,784.01",20.116,0.726,0.461,1.187,NGC 4472,E,12.2,1.52645
"3,467.5","4,793.62",21.263,0.653,0.418,1.071,NGC 4472,E,12.2,5.23006
"7,194.54","4,803.7",21.195,0.588,0.504,1.092,NGC 4472,E,12.2,11.0714
"4,648.49","4,812.15",20.882,0.791,0.569,1.36,NGC 4472,E,12.2,0.992471
"7,509.86","4,809.74",20.774,0.671,0.464,1.135,NGC 4472,E,12.2,12.4376
518.32,"4,836.32",21.156,0.744,0.483,1.227,NGC 4472,E,12.2,17.9872
"1,762.39","4,839.45",20.908,0.489,0.406,0.895,NGC 4472,E,12.2,12.6021
"5,701.39","4,835.15",20.981,0.617,0.454,1.071,NGC 4472,E,12.2,4.67646
"4,740.65","4,882.6",21.389,0.827,0.561,1.388,NGC 4472,E,12.2,1.35009
"6,129.6","4,885.04",20.944,0.65,0.398,1.048,NGC 4472,E,12.2,6.53735
"5,691.75","4,915.35",19.683,0.822,0.555,1.377,NGC 4472,E,12.2,4.728
"2,169.79","4,923.35",21.062,0.533,0.428,0.961,NGC 4472,E,12.2,10.8862
"3,388.61","4,941.65",20.74,0.548,0.477,1.025,NGC 4472,E,12.2,5.71024
919.43,"5,063.49",20.689,0.664,0.471,1.135,NGC 4472,E,12.2,16.3496
"3,564.8","5,076.36",21.066,0.54,0.447,0.987,NGC 4472,E,12.2,5.19205
"3,905.99","5,078.94",21.142,0.858,0.597,1.455,NGC 4472,E,12.2,3.89597
"3,186.27","5,085.06",20.275,0.574,0.478,1.052,NGC 4472,E,12.2,6.73627
"6,457.39","5,086.19",21.06,0.628,0.515,1.143,NGC 4472,E,12.2,8.12171
"2,087.97","5,098.63",21.15,0.596,0.452,1.048,NGC 4472,E,12.2,11.3658
"3,102.44","5,103.36",21.166,0.983,0.577,1.56,NGC 4472,E,12.2,7.10673
"3,007.09","5,104.79",20.825,0.709,0.478,1.187,NGC 4472,E,12.2,7.50238
"3,140.99","5,105.21",21.382,0.934,0.602,1.536,NGC 4472,E,12.2,6.95083
"3,283.84","5,112.3",20.893,0.809,0.511,1.32,NGC 4472,E,12.2,6.37861
"3,688.7","5,114.16",20.751,0.621,0.478,1.099,NGC 4472,E,12.2,4.78391
"3,416.63","5,127.07",20.965,0.595,0.493,1.088,NGC 4472,E,12.2,5.86981
"8,389.74","5,129.05",19.56,0.779,0.464,1.243,NGC 4472,E,12.2,16.3837
"6,184.59","5,138.92",21.129,0.489,0.404,0.893,NGC 4472,E,12.2,7.06138
"1,044.26","5,161.69",20.151,0.97,0.553,1.523,NGC 4472,E,12.2,15.8755
"1,591.21","5,173.51",21.29,0.669,0.489,1.158,NGC 4472,E,12.2,13.5457
"5,040.68","5,177.3",21.318,0.853,0.56,1.413,NGC 4472,E,12.2,3.06715
3223,"5,239.7",20.666,0.576,0.463,1.039,NGC 4472,E,12.2,6.838
"2,468.93","5,243.13",20.971,0.594,0.465,1.059,NGC 4472,E,12.2,9.91382
491.36,"5,263.26",21.003,0.588,0.359,0.947,NGC 4472,E,12.2,18.317
"5,495.47","5,273.12",20.75,0.628,0.406,1.034,NGC 4472,E,12.2,4.7115
"6,524.08","5,299.49",20.834,0.52,0.447,0.967,NGC 4472,E,12.2,8.68201
"5,804.28","5,307.19",21.203,0.647,0.463,1.11,NGC 4472,E,12.2,5.88756
"5,545.21","5,326.48",21.021,0.579,0.402,0.981,NGC 4472,E,12.2,5.02414
"5,999.55","5,325.65",21.229,0.679,0.508,1.187,NGC 4472,E,12.2,6.65853
"7,353.46","5,346.83",20.595,0.738,0.527,1.265,NGC 4472,E,12.2,12.1668
"5,343.51","5,366.52",21.305,0.584,0.483,1.067,NGC 4472,E,12.2,4.51533
"4,214.98","5,370.74",21.284,0.533,0.451,0.984,NGC 4472,E,12.2,3.90927
"3,807.72","5,379.53",21.014,0.795,0.534,1.329,NGC 4472,E,12.2,5.0443
"4,863.02","5,415.55",20.646,0.584,0.43,1.014,NGC 4472,E,12.2,3.71123
"3,541.61","5,419.66",21.128,0.844,0.459,1.303,NGC 4472,E,12.2,6.04362
"4,372.8","5,424.55",21.149,0.564,0.471,1.035,NGC 4472,E,12.2,3.84301
"3,268.79","5,472.31",20.079,0.585,0.461,1.046,NGC 4472,E,12.2,7.14879
"6,429.42","5,470.59",21.176,0.519,0.441,0.96,NGC 4472,E,12.2,8.60022
"2,368.06","5,497.86",21.021,0.567,0.467,1.034,NGC 4472,E,12.2,10.6954
"3,441.36","5,524.27",20.921,0.617,0.457,1.074,NGC 4472,E,12.2,6.66541
"6,028.17","5,521.91",21.302,0.852,0.474,1.326,NGC 4472,E,12.2,7.20616
"4,483.98","5,529.31",21.21,0.553,0.475,1.028,NGC 4472,E,12.2,4.16158
585.25,"5,553.6",21.288,0.764,0.542,1.306,NGC 4472,E,12.2,18.1687
"4,436.82","5,553.33",21.06,0.584,0.484,1.068,NGC 4472,E,12.2,4.30467
"3,685.7","5,586.57",21.282,0.63,0.45,1.08,NGC 4472,E,12.2,6.05252
"3,659.01","5,615.25",20.306,0.969,0.616,1.585,NGC 4472,E,12.2,6.22259
5853,"5,616.23",19.944,0.562,0.41,0.972,NGC 4472,E,12.2,6.84935
"3,526.3","5,650.52",20.301,0.672,0.506,1.178,NGC 4472,E,12.2,6.74082
"4,441.17","5,696.34",21.432,0.922,0.591,1.513,NGC 4472,E,12.2,4.9064
"7,308.14","5,722.47",21.247,0.981,0.582,1.563,NGC 4472,E,12.2,12.5168
"4,648.96","5,735.25",21.232,0.644,0.467,1.111,NGC 4472,E,12.2,4.98387
"7,027.83","5,744.42",20.543,0.635,0.497,1.132,NGC 4472,E,12.2,11.4492
"6,259.33","5,758.25",21.191,0.819,0.572,1.391,NGC 4472,E,12.2,8.61194
"5,494.6","5,763.05",20.504,0.704,0.456,1.16,NGC 4472,E,12.2,6.26415
"3,760.13","5,791.68",21.023,0.66,0.468,1.128,NGC 4472,E,12.2,6.5214
"4,263.37","5,792.99",21.13,0.763,0.478,1.241,NGC 4472,E,12.2,5.50691
"1,642.6",5801,21.138,0.507,0.311,0.818,NGC 4472,E,12.2,14.1118
414.62,"5,840.24",21.288,1,0.511,1.511,NGC 4472,E,12.2,19.209
"5,608.85","5,836.75",21.175,0.63,0.502,1.132,NGC 4472,E,12.2,6.81405
"4,430.59","5,845.56",21.116,0.715,0.475,1.19,NGC 4472,E,12.2,5.54955
"4,487.96","5,865.2",20.316,0.684,0.419,1.103,NGC 4472,E,12.2,5.59483
"3,579.43","5,876.52",20.209,0.645,0.43,1.075,NGC 4472,E,12.2,7.29701
"5,237.34","5,897.84",21.24,0.849,0.53,1.379,NGC 4472,E,12.2,6.21699
"3,683.22","5,906.8",21.26,0.792,0.458,1.25,NGC 4472,E,12.2,7.12142
"5,430.12","5,941.99",21.281,0.824,0.543,1.367,NGC 4472,E,12.2,6.76452
"1,781.45","5,967.64",21.233,0.652,0.458,1.11,NGC 4472,E,12.2,13.8533
"4,118.98","5,988.56",20.622,0.7,0.462,1.162,NGC 4472,E,12.2,6.5155
"5,040.3","6,028.75",20.964,0.787,0.576,1.363,NGC 4472,E,12.2,6.46799
"7,980.65","6,032.01",21.108,0.738,0.497,1.235,NGC 4472,E,12.2,15.7222
"6,241.27","6,037.94",21.056,0.655,0.365,1.02,NGC 4472,E,12.2,9.31481
"3,294.92","6,112.25",20.824,0.615,0.46,1.075,NGC 4472,E,12.2,8.87932
"5,106.82",6114,20.912,0.523,0.382,0.905,NGC 4472,E,12.2,6.90023
"2,999.23","6,145.75",20.625,0.739,0.527,1.266,NGC 4472,E,12.2,9.88163
"7,706.48","6,151.09",20.681,0.697,0.4,1.097,NGC 4472,E,12.2,14.864
"6,391.59","6,161.02",21.216,0.543,0.451,0.994,NGC 4472,E,12.2,10.1539
"6,087.24","6,187.6",21.064,0.735,0.48,1.215,NGC 4472,E,12.2,9.30351
"2,647.84","6,198.09",21.132,0.728,0.509,1.237,NGC 4472,E,12.2,11.1846
"3,581.46","6,230.3",20.775,0.608,0.434,1.042,NGC 4472,E,12.2,8.5255
"4,143.93","6,230.48",20.794,0.656,0.447,1.103,NGC 4472,E,12.2,7.4692
"3,595.66","6,240.16",20.808,0.701,0.521,1.222,NGC 4472,E,12.2,8.5277
"4,680.25","6,285.4",20.219,0.545,0.462,1.007,NGC 4472,E,12.2,7.3631
"4,132.3","6,304.1",20.422,0.654,0.471,1.125,NGC 4472,E,12.2,7.78858
"8,060.46","6,302.55",20.166,0.686,0.427,1.113,NGC 4472,E,12.2,16.5281
"2,512.53","6,312.09",19.835,0.66,0.442,1.102,NGC 4472,E,12.2,11.9529
"3,037.69","6,334.47",19.639,0.607,0.43,1.037,NGC 4472,E,12.2,10.3448
"6,573.35","6,401.4",20.989,1.046,0.625,1.671,NGC 4472,E,12.2,11.4359
"5,002.35","6,408.84",20.707,0.641,0.518,1.159,NGC 4472,E,12.2,8.03429
"8,251.14","6,412.02",20.849,1.07,0.655,1.725,NGC 4472,E,12.2,17.4786
"4,099.27","6,428.69",20.864,0.584,0.469,1.053,NGC 4472,E,12.2,8.34638
"3,724.05","6,431.92",21.116,0.461,0.442,0.903,NGC 4472,E,12.2,8.97127
"3,428.57","6,457.49",20.951,0.76,0.506,1.266,NGC 4472,E,12.2,9.71341
"5,375.67","6,467.85",20.148,0.817,0.567,1.384,NGC 4472,E,12.2,8.72177
"3,698.73","6,512.74",20.996,0.786,0.529,1.315,NGC 4472,E,12.2,9.33348
"4,806.96","6,537.1",20.481,0.71,0.425,1.135,NGC 4472,E,12.2,8.47453
"3,336.76","6,565.8",21.394,0.969,0.58,1.549,NGC 4472,E,12.2,10.3253
"1,364.34","6,593.74",19.622,0.768,0.473,1.241,NGC 4472,E,12.2,16.7491
"7,625.66","6,595.69",20.698,0.532,0.391,0.923,NGC 4472,E,12.2,15.5349
"4,674.59","6,630.75",21.384,0.732,0.573,1.305,NGC 4472,E,12.2,8.85608
"3,382.37","6,635.85",21.073,0.541,0.423,0.964,NGC 4472,E,12.2,10.4725
"3,216.86","6,645.2",20.76,0.579,0.413,0.992,NGC 4472,E,12.2,10.9039
"1,855.71","6,668.18",20.912,0.785,0.45,1.235,NGC 4472,E,12.2,15.1574
751.34,"6,716.52",20.43,0.638,0.456,1.094,NGC 4472,E,12.2,19.3235
"5,135.61","6,865.07",20.842,0.897,0.57,1.467,NGC 4472,E,12.2,10.0802
"2,276.23","6,882.03",21.339,0.82,0.604,1.424,NGC 4472,E,12.2,14.3602
"5,897.99","6,906.23",20.638,0.821,0.533,1.354,NGC 4472,E,12.2,11.388
"4,057.15","6,952.57",19.68,0.764,0.561,1.325,NGC 4472,E,12.2,10.58
"8,479.8","6,960.18",21.031,0.693,0.534,1.227,NGC 4472,E,12.2,19.4987
568.43,"6,972.86",20.339,0.787,0.556,1.343,NGC 4472,E,12.2,20.5633
"3,341.86","6,994.39",21.141,0.662,0.441,1.103,NGC 4472,E,12.2,11.9025
"2,678.43","7,013.05",21.358,0.877,0.529,1.406,NGC 4472,E,12.2,13.5908
"5,961.74","7,123.76",21.202,0.875,0.539,1.414,NGC 4472,E,12.2,12.3478
"4,025.93","7,126.16",20.86,0.508,0.401,0.909,NGC 4472,E,12.2,11.3416
"3,434.95","7,150.05",21.187,0.607,0.513,1.12,NGC 4472,E,12.2,12.3174
"7,666.78","7,246.55",21.22,0.659,0.371,1.03,NGC 4472,E,12.2,17.3939
"2,494.82","7,254.64",19.518,0.612,0.413,1.025,NGC 4472,E,12.2,14.907
"5,172.42","7,270.1",21.264,0.941,0.562,1.503,NGC 4472,E,12.2,11.8277
"6,186.34","7,303.14",20.105,0.815,0.538,1.353,NGC 4472,E,12.2,13.491
691.89,"7,412.59",20.168,0.526,0.343,0.869,NGC 4472,E,12.2,21.1492
"3,540.2","7,412.36",20.349,0.797,0.581,1.378,NGC 4472,E,12.2,13.1746
"2,059.39","7,417.66",20.207,0.549,0.474,1.023,NGC 4472,E,12.2,16.6812
"5,839.52","7,495.06",20.955,0.74,0.55,1.29,NGC 4472,E,12.2,13.5852
"2,237.73","7,546.22",19.97,0.542,0.476,1.018,NGC 4472,E,12.2,16.5931
"1,828.58","7,625.1",20.249,0.552,0.385,0.937,NGC 4472,E,12.2,18.0231
"7,097.62","7,637.64",20.803,0.536,0.481,1.017,NGC 4472,E,12.2,16.9088
"3,834.27","7,666.43",21.205,0.654,0.473,1.127,NGC 4472,E,12.2,13.815
"4,662.98","7,669.22",20.981,0.692,0.452,1.144,NGC 4472,E,12.2,13.3463
"2,969.83","7,695.15",19.903,0.609,0.453,1.062,NGC 4472,E,12.2,15.3424
"5,036.15","7,788.15",20.708,0.645,0.472,1.117,NGC 4472,E,12.2,13.9529
"3,560.84","7,906.65",20.119,0.822,0.508,1.33,NGC 4472,E,12.2,15.1547
"1,029.11","7,932.17",19.945,0.616,0.452,1.068,NGC 4472,E,12.2,21.4306
"1,634.31","7,939.55",20.829,0.621,0.405,1.026,NGC 4472,E,12.2,19.5986
"3,552.72","7,956.53",20.793,0.476,0.384,0.86,NGC 4472,E,12.2,15.3708
"6,468.12","7,955.11",21.203,0.71,0.484,1.194,NGC 4472,E,12.2,16.5451
"1,220.85","7,967.15",20.767,0.836,0.523,1.359,NGC 4472,E,12.2,20.9307
"6,541.81","7,966.41",19.505,0.822,0.578,1.4,NGC 4472,E,12.2,16.7412
"3,228.85","7,986.52",21.196,0.597,0.49,1.087,NGC 4472,E,12.2,15.9893
"4,817.89","8,047.15",21.265,0.65,0.45,1.1,NGC 4472,E,12.2,14.9946
"3,590.84","8,063.49",20.694,0.887,0.573,1.46,NGC 4472,E,12.2,15.7611
"6,221.84","8,107.84",20.643,0.69,0.483,1.173,NGC 4472,E,12.2,16.6682
"6,088.13","8,154.5",21.411,1.073,0.688,1.761,NGC 4472,E,12.2,16.6288
"1,447.13","8,159.65",21.259,0.847,0.552,1.399,NGC 4472,E,12.2,20.8523
"1,859.17","8,239.98",19.776,0.611,0.416,1.027,NGC 4472,E,12.2,19.9722
"3,266.43","8,346.98",20.799,0.788,0.595,1.383,NGC 4472,E,12.2,17.3793
"6,354.09","8,397.85",20.636,0.829,0.601,1.43,NGC 4472,E,12.2,18.045
"6,421.57",319.59,23.222,0.825,0.492,1.317,NGC 4406,E,11.9,19.7775
"1,680.06",500.18,22.109,0.78,0.499,1.279,NGC 4406,E,11.9,20.5218
5558,621.6,22.711,1.002,0.498,1.5,NGC 4406,E,11.9,17.1451
"2,128.77",631.33,22.305,0.87,0.473,1.343,NGC 4406,E,11.9,18.9916
"7,185.22",674.88,22.978,0.635,0.428,1.063,NGC 4406,E,11.9,20.2274
"2,443.64",710.52,23.078,0.715,0.424,1.139,NGC 4406,E,11.9,18.0256
"1,698.91",753.66,23.071,0.955,0.612,1.567,NGC 4406,E,11.9,19.5842
408.25,758.79,23.024,0.929,0.55,1.479,NGC 4406,E,11.9,23.3274
"1,016.49",780.76,22.225,0.938,0.536,1.474,NGC 4406,E,11.9,21.3857
"2,169.19",821.69,21.581,0.578,0.448,1.026,NGC 4406,E,11.9,18.1984
"4,822.82",828.5,21.59,0.623,0.398,1.021,NGC 4406,E,11.9,15.5809
882.75,919.56,23.332,0.921,0.469,1.39,NGC 4406,E,11.9,21.3592
"4,574.8",932.66,23.064,0.614,0.385,0.999,NGC 4406,E,11.9,15.0326
870.55,"1,044.41",22.613,1.034,0.628,1.662,NGC 4406,E,11.9,21.0217
"7,457.33","1,086.53",22.519,0.699,0.385,1.084,NGC 4406,E,11.9,19.6213
"2,346.53","1,094.43",21.925,0.645,0.446,1.091,NGC 4406,E,11.9,16.7929
"7,472.06","1,102.31",23.309,0.603,0.371,0.974,NGC 4406,E,11.9,19.6151
"3,423.91","1,139.51",20.498,1.001,0.635,1.636,NGC 4406,E,11.9,14.7004
"3,826.21","1,176.21",21.647,0.602,0.397,0.999,NGC 4406,E,11.9,14.1535
"1,818.55","1,211.77",20.929,0.77,0.466,1.236,NGC 4406,E,11.9,17.7012
"3,347.45","1,245.38",22.395,0.707,0.429,1.136,NGC 4406,E,11.9,14.3613
"1,733.21","1,255.09",20.669,0.879,0.557,1.436,NGC 4406,E,11.9,17.7923
"3,924.77","1,266.18",22.546,0.953,0.545,1.498,NGC 4406,E,11.9,13.7031
"1,751.87","1,348.59",22.969,1.013,0.554,1.567,NGC 4406,E,11.9,17.4329
"5,350.13","1,351.41",20.804,0.596,0.384,0.98,NGC 4406,E,11.9,13.8605
"5,670.33","1,387.15",21.442,0.616,0.416,1.032,NGC 4406,E,11.9,14.2046
"6,311.64","1,468.16",22.384,0.567,0.353,0.92,NGC 4406,E,11.9,15.2257
"3,275.59","1,476.56",21.637,0.573,0.441,1.014,NGC 4406,E,11.9,13.5225
"5,119.65","1,504.14",23.384,0.764,0.472,1.236,NGC 4406,E,11.9,12.9467
"6,358.51","1,548.17",21.834,0.95,0.501,1.451,NGC 4406,E,11.9,15.0533
"6,067.32","1,566.5",21.273,0.642,0.44,1.082,NGC 4406,E,11.9,14.2993
"2,406.88","1,613.23",20.123,0.65,0.418,1.068,NGC 4406,E,11.9,14.78
"4,823.32","1,676.03",21.687,0.783,0.419,1.202,NGC 4406,E,11.9,11.952
"1,563.28","1,706.6",21.354,0.751,0.508,1.259,NGC 4406,E,11.9,16.8775
"6,772.62","1,704.41",21.355,0.647,0.406,1.053,NGC 4406,E,11.9,15.6372
"5,664.31","1,708.21",20.965,0.63,0.376,1.006,NGC 4406,E,11.9,12.9279
"3,268.15","1,758.59",22.601,0.556,0.434,0.99,NGC 4406,E,11.9,12.4028
"6,244.78","1,759.38",22.487,0.593,0.342,0.935,NGC 4406,E,11.9,14.0203
"4,373.66","1,771.32",21.883,0.836,0.454,1.29,NGC 4406,E,11.9,11.38
"4,792.17","1,772.34",22.454,0.98,0.498,1.478,NGC 4406,E,11.9,11.519
"2,338.3","1,788.7",22.1,0.676,0.426,1.102,NGC 4406,E,11.9,14.3506
390.22,"1,837.86",22.337,0.723,0.48,1.203,NGC 4406,E,11.9,20.5473
"5,242.54","1,840.69",22.854,0.811,0.511,1.322,NGC 4406,E,11.9,11.7024
"4,191.72","1,847.78",22.942,0.653,0.396,1.049,NGC 4406,E,11.9,11.078
"4,815.22","1,921.08",22.26,0.585,0.348,0.933,NGC 4406,E,11.9,10.9009
"2,409.57","1,958.69",22.362,0.865,0.463,1.328,NGC 4406,E,11.9,13.5843
"4,762.97","1,966.62",22.868,0.59,0.332,0.922,NGC 4406,E,11.9,10.6688
"1,536.64","1,979.62",21.113,0.556,0.42,0.976,NGC 4406,E,11.9,16.1758
"1,476.91","1,983.12",22.787,0.851,0.487,1.338,NGC 4406,E,11.9,16.3645
"2,013.86","2,013.7",21.742,0.915,0.594,1.509,NGC 4406,E,11.9,14.5548
"2,551.99","2,030.27",23.109,0.842,0.457,1.299,NGC 4406,E,11.9,12.959
"3,014.03","2,031.76",22.782,0.596,0.368,0.964,NGC 4406,E,11.9,11.8353
"5,194.41","2,035.8",22.005,0.693,0.431,1.124,NGC 4406,E,11.9,10.8355
"5,306.12","2,084.36",21.606,0.596,0.39,0.986,NGC 4406,E,11.9,10.8087
"1,679.32","2,111.03",21.629,0.663,0.414,1.077,NGC 4406,E,11.9,15.3376
"5,372.3","2,120.64",22.58,1.002,0.529,1.531,NGC 4406,E,11.9,10.7751
"4,706.01","2,168.5",23.226,0.535,0.389,0.924,NGC 4406,E,11.9,9.76785
"3,998.35","2,200.03",22.004,0.676,0.398,1.074,NGC 4406,E,11.9,9.66637
"3,649.33","2,204.41",22.543,0.52,0.423,0.943,NGC 4406,E,11.9,10.0173
"2,860.01","2,219.11",22.828,0.986,0.531,1.517,NGC 4406,E,11.9,11.5112
"5,443.43","2,250.14",21.928,0.633,0.428,1.061,NGC 4406,E,11.9,10.3975
"4,896.65","2,275.53",22.44,0.535,0.399,0.934,NGC 4406,E,11.9,9.47238
"4,567.48","2,283.8",22.093,0.608,0.349,0.957,NGC 4406,E,11.9,9.20115
"4,675.15","2,347.3",22.03,0.561,0.353,0.914,NGC 4406,E,11.9,8.98295
"5,795.02","2,357.61",23.329,0.789,0.417,1.206,NGC 4406,E,11.9,10.7755
"5,178.52","2,375.56",22.056,0.788,0.474,1.262,NGC 4406,E,11.9,9.43198
"3,380.41","2,389.16",22.069,0.552,0.375,0.927,NGC 4406,E,11.9,9.72365
"5,108.61","2,389.81",22.508,0.556,0.325,0.881,NGC 4406,E,11.9,9.26633
"5,509.32",2397,22.978,0.8,0.441,1.241,NGC 4406,E,11.9,9.96962
"4,145.24","2,434.4",22.232,0.52,0.424,0.944,NGC 4406,E,11.9,8.57194
"4,586.27","2,435.46",22.133,0.84,0.513,1.353,NGC 4406,E,11.9,8.55619
"4,358.31","2,452.9",23.429,0.837,0.527,1.364,NGC 4406,E,11.9,8.43296
"5,555.68","2,487.57",21.144,0.607,0.444,1.051,NGC 4406,E,11.9,9.73422
"4,589.54","2,500.14",22.752,0.707,0.374,1.081,NGC 4406,E,11.9,8.27956
"4,937.92","2,511.51",23.362,0.894,0.441,1.335,NGC 4406,E,11.9,8.53306
"4,071.72","2,514.89",22.936,0.539,0.442,0.981,NGC 4406,E,11.9,8.27172
"2,948.77","2,519.5",22.555,0.574,0.395,0.969,NGC 4406,E,11.9,10.2371
"1,330.33","2,535.77",20.643,0.552,0.369,0.921,NGC 4406,E,11.9,15.4968
"6,269.01","2,528.61",23.374,0.874,0.487,1.361,NGC 4406,E,11.9,11.5365
"6,296.48","2,543.64",23.068,0.518,0.342,0.86,NGC 4406,E,11.9,11.5762
"5,034.32","2,562.43",21.909,0.757,0.446,1.203,NGC 4406,E,11.9,8.45371
"4,603.33","2,564.73",21.042,0.669,0.448,1.117,NGC 4406,E,11.9,8.00901
"7,975.76","2,561.64",21.37,0.59,0.389,0.979,NGC 4406,E,11.9,17.5299
"5,601.47","2,567.68",21.482,0.629,0.46,1.089,NGC 4406,E,11.9,9.54959
"4,706.96","2,575.66",22.693,0.606,0.345,0.951,NGC 4406,E,11.9,8.02979
"4,248.44","2,583.44",22.467,0.6,0.425,1.025,NGC 4406,E,11.9,7.88806
"6,185.64",2614,23.096,0.639,0.508,1.147,NGC 4406,E,11.9,11.0186
"5,584.86","2,636.25",21.265,0.659,0.487,1.146,NGC 4406,E,11.9,9.26302
"5,376.03","2,631.39",22.902,0.533,0.359,0.892,NGC 4406,E,11.9,8.80063
