"bx","by","V","BV","VR","BR","galaxy_name","host_galaxy_group_type","host_galaxy_mass","galcen_radius"
3648.95,2694.14,22.453,0.738,0.608,1.346,"NGC 5846","E",11.744,5.67716
4066.59,2725.7,22.727,0.638,0.382,1.02,"NGC 5846","E",11.744,6.49783
1619.76,2729.73,22.653,0.786,0.443,1.229,"NGC 5846","E",11.744,8.3431
2990.64,2738.48,22.488,0.816,0.517,1.333,"NGC 5846","E",11.744,5.07251
4326.4,2750.79,21.878,0.864,0.562,1.426,"NGC 5846","E",11.744,7.18098
3868.91,2775.33,21.825,0.711,0.452,1.163,"NGC 5846","E",11.744,5.81717
3476.26,2781.96,22.682,0.703,0.442,1.145,"NGC 5846","E",11.744,5.05926
2886.35,2795.24,22.587,0.695,0.481,1.176,"NGC 5846","E",11.744,4.90896
1788.6,2795.66,22.592,0.648,0.458,1.106,"NGC 5846","E",11.744,7.58675
3039.47,2795.57,22.567,0.817,0.471,1.288,"NGC 5846","E",11.744,4.80172
490.84,2843,22.008,0.916,0.628,1.544,"NGC 5846","E",11.744,12.4225
3794.3,2845.38,21.415,0.665,0.465,1.13,"NGC 5846","E",11.744,5.38457
3101.92,2846.18,22.303,0.86,0.54,1.4,"NGC 5846","E",11.744,4.56414
4861.95,2881.57,22.681,0.991,0.484,1.475,"NGC 5846","E",11.744,8.70908
3410.25,2889.06,22.522,0.794,0.567,1.361,"NGC 5846","E",11.744,4.53095
5612.8,2905.7,22.753,0.598,0.474,1.072,"NGC 5846","E",11.744,11.6122
2172.44,2929.45,22.048,0.73,0.469,1.199,"NGC 5846","E",11.744,5.94994
2964.15,2991.72,22.527,0.87,0.565,1.435,"NGC 5846","E",11.744,4.00017
2865.17,2995.44,22.398,0.553,0.437,0.99,"NGC 5846","E",11.744,4.08901
4722.15,3002.19,22.109,0.609,0.408,1.017,"NGC 5846","E",11.744,7.91854
2199.77,3008.82,22.839,0.867,0.532,1.399,"NGC 5846","E",11.744,5.62353
4780.08,3044.25,22.213,0.985,0.532,1.517,"NGC 5846","E",11.744,8.05388
5314.73,3047.42,22.713,0.933,0.67,1.603,"NGC 5846","E",11.744,10.1765
4828.23,3104.99,21.855,0.742,0.498,1.24,"NGC 5846","E",11.744,8.12564
4418.02,3118.76,22.324,0.834,0.48,1.314,"NGC 5846","E",11.744,6.51676
4934.99,3123.8,22.502,0.644,0.424,1.068,"NGC 5846","E",11.744,8.51729
4743.21,3128.9,22.758,0.845,0.467,1.312,"NGC 5846","E",11.744,7.74582
3323.62,3130.37,22.526,0.688,0.476,1.164,"NGC 5846","E",11.744,3.41782
4240.47,3136.23,22.384,1.061,0.533,1.594,"NGC 5846","E",11.744,5.82452
2785.67,3139.76,22.518,0.875,0.464,1.339,"NGC 5846","E",11.744,3.6253
3113.89,3156.07,22.15,0.882,0.522,1.404,"NGC 5846","E",11.744,3.21179
2646.66,3157,22.513,0.707,0.51,1.217,"NGC 5846","E",11.744,3.85902
2439.34,3169.95,22.819,0.802,0.506,1.308,"NGC 5846","E",11.744,4.38573
4777.17,3181.45,22.38,0.905,0.431,1.336,"NGC 5846","E",11.744,7.78583
2224.36,3192.19,22.777,0.717,0.457,1.174,"NGC 5846","E",11.744,5.0234
3108.51,3198.55,21.823,0.752,0.53,1.282,"NGC 5846","E",11.744,3.02761
4814.12,3200.15,22.695,0.811,0.39,1.201,"NGC 5846","E",11.744,7.90242
3852.34,3213.26,22.671,0.788,0.434,1.222,"NGC 5846","E",11.744,4.29343
3879.67,3213.43,22.316,0.554,0.495,1.049,"NGC 5846","E",11.744,4.38002
2759.13,3213.85,21.76,0.814,0.523,1.337,"NGC 5846","E",11.744,3.39075
2256.67,3218.53,21.072,0.717,0.416,1.133,"NGC 5846","E",11.744,4.84169
4151.5,3219.61,21.469,0.727,0.487,1.214,"NGC 5846","E",11.744,5.29956
4510.51,3227.02,22.132,0.662,0.404,1.066,"NGC 5846","E",11.744,6.64596
4106.22,3262.79,22.592,0.537,0.388,0.925,"NGC 5846","E",11.744,5.03116
3020.71,3272.55,22.441,0.729,0.511,1.24,"NGC 5846","E",11.744,2.75095
1678.37,3293.58,22.035,0.818,0.535,1.353,"NGC 5846","E",11.744,6.88451
4245.71,3294.04,22.376,0.898,0.509,1.407,"NGC 5846","E",11.744,5.48482
2700.31,3302.3,22.597,0.68,0.545,1.225,"NGC 5846","E",11.744,3.20624
3866.26,3306.87,22.312,0.648,0.522,1.17,"NGC 5846","E",11.744,4.07001
5200.7,3316.5,22.347,0.631,0.474,1.105,"NGC 5846","E",11.744,9.33337
3178.78,3317.43,22.168,0.768,0.504,1.272,"NGC 5846","E",11.744,2.51215
4354.2,3317.11,22.577,0.861,0.593,1.454,"NGC 5846","E",11.744,5.86157
2475.82,3325.57,22.097,0.754,0.46,1.214,"NGC 5846","E",11.744,3.80447
2831.54,3342.22,22.38,0.794,0.522,1.316,"NGC 5846","E",11.744,2.74798
2674.69,3370.33,22.599,0.923,0.644,1.567,"NGC 5846","E",11.744,3.0466
3524.66,3385.84,21.747,0.785,0.572,1.357,"NGC 5846","E",11.744,2.77486
3474.02,3393.51,22.922,0.833,0.557,1.39,"NGC 5846","E",11.744,2.61911
3275.7,3406.43,21.947,0.836,0.549,1.385,"NGC 5846","E",11.744,2.20014
4286.59,3406.06,22.055,0.73,0.433,1.163,"NGC 5846","E",11.744,5.43386
5376.64,3414.52,22.537,0.769,0.559,1.328,"NGC 5846","E",11.744,9.97662
5881.9,3415.12,22.287,0.724,0.578,1.302,"NGC 5846","E",11.744,12.1396
2903.47,3420.17,22.078,0.802,0.519,1.321,"NGC 5846","E",11.744,2.30067
3233.82,3420.87,22.956,1.075,0.628,1.703,"NGC 5846","E",11.744,2.09615
4212.23,3438.23,22.76,0.859,0.485,1.344,"NGC 5846","E",11.744,5.0806
2663.38,3451.41,21.099,0.908,0.579,1.487,"NGC 5846","E",11.744,2.82835
4790.55,3451.22,21.76,0.899,0.561,1.46,"NGC 5846","E",11.744,7.45333
3914.73,3455.93,22.312,0.567,0.454,1.021,"NGC 5846","E",11.744,3.88012
4593.28,3461.03,22.856,0.967,0.596,1.563,"NGC 5846","E",11.744,6.61365
2785.3,3463.21,22.612,0.855,0.626,1.481,"NGC 5846","E",11.744,2.425
2001.4,3467.37,22.171,0.94,0.654,1.594,"NGC 5846","E",11.744,5.29618
3636.34,3468.19,21.464,0.931,0.642,1.573,"NGC 5846","E",11.744,2.84915
5394.45,3467.94,21.926,0.584,0.396,0.98,"NGC 5846","E",11.744,10.007
2872.43,3474.24,22.9,0.826,0.552,1.378,"NGC 5846","E",11.744,2.16208
2627.53,3477.69,21.91,0.791,0.556,1.347,"NGC 5846","E",11.744,2.87145
1964.71,3479.55,22.389,0.807,0.388,1.195,"NGC 5846","E",11.744,5.42851
2599.33,3483.51,21.375,0.606,0.467,1.073,"NGC 5846","E",11.744,2.95263
2944.99,3485.86,21.907,0.844,0.603,1.447,"NGC 5846","E",11.744,1.96376
3388.55,3485.96,20.991,0.806,0.515,1.321,"NGC 5846","E",11.744,2.07842
3030.2,3496.34,22.859,0.759,0.515,1.274,"NGC 5846","E",11.744,1.7903
1734.28,3519.49,21.803,0.956,0.591,1.547,"NGC 5846","E",11.744,6.33833
3450.28,3524.09,22.881,0.715,0.555,1.27,"NGC 5846","E",11.744,2.10152
5873.19,3535.42,22.494,0.818,0.495,1.313,"NGC 5846","E",11.744,12.0233
1921.5,3544.02,22.411,0.688,0.578,1.266,"NGC 5846","E",11.744,5.52277
1461.69,3544.49,21.998,0.753,0.51,1.263,"NGC 5846","E",11.744,7.47056
2981.14,3563.81,22.693,0.684,0.552,1.236,"NGC 5846","E",11.744,1.58907
3435.91,3568.77,22.911,0.969,0.621,1.59,"NGC 5846","E",11.744,1.91388
3826.4,3568.78,22.285,0.723,0.552,1.275,"NGC 5846","E",11.744,3.31196
1354.31,3571.86,22.348,0.983,0.54,1.523,"NGC 5846","E",11.744,7.90766
2895.47,3573.3,22.524,0.933,0.557,1.49,"NGC 5846","E",11.744,1.7501
5238.7,3585.39,21.183,0.653,0.404,1.057,"NGC 5846","E",11.744,9.25265
3281.56,3586.13,22.721,0.893,0.431,1.324,"NGC 5846","E",11.744,1.47186
1844.6,3592.87,21.849,0.662,0.428,1.09,"NGC 5846","E",11.744,5.7942
3019.08,3595.8,22.595,0.841,0.405,1.246,"NGC 5846","E",11.744,1.39442
1398.4,3607.37,22.535,0.709,0.443,1.152,"NGC 5846","E",11.744,7.69195
3271.89,3617.64,22.813,0.834,0.625,1.459,"NGC 5846","E",11.744,1.32965
2887.41,3622.84,22.489,0.708,0.587,1.295,"NGC 5846","E",11.744,1.60766
2842.09,3627.6,22.761,0.627,0.428,1.055,"NGC 5846","E",11.744,1.73472
2901.99,3640.46,21.623,0.606,0.489,1.095,"NGC 5846","E",11.744,1.50811
2977.63,3649.54,22.35,0.856,0.554,1.41,"NGC 5846","E",11.744,1.27104
3329.24,3656.43,22.226,0.756,0.596,1.352,"NGC 5846","E",11.744,1.32048
316.13,3662.08,22.68,0.656,0.364,1.02,"NGC 5846","E",11.744,12.3512
1409.08,3664.39,22.692,0.501,0.437,0.938,"NGC 5846","E",11.744,7.6095
2894.66,3671.85,22.789,0.701,0.522,1.223,"NGC 5846","E",11.744,1.43518
2551.35,3683.41,21.837,0.828,0.547,1.375,"NGC 5846","E",11.744,2.72011
5087.07,3687.98,22.721,0.89,0.538,1.428,"NGC 5846","E",11.744,8.54086
2751.98,3689.38,22.289,0.8,0.553,1.353,"NGC 5846","E",11.744,1.90592
3625.7,3690.42,22.411,0.83,0.401,1.231,"NGC 5846","E",11.744,2.29683
2605.71,3693.54,21.175,0.893,0.579,1.472,"NGC 5846","E",11.744,2.48222
5391.51,3702.95,21.728,0.644,0.326,0.97,"NGC 5846","E",11.744,9.85651
2285.51,3709.95,22.281,0.684,0.549,1.233,"NGC 5846","E",11.744,3.80636
3265.66,3712.32,22.715,0.888,0.424,1.312,"NGC 5846","E",11.744,0.958818
1178.38,3719.44,21.895,0.94,0.463,1.403,"NGC 5846","E",11.744,8.58347
4101.84,3722.46,22.751,0.79,0.492,1.282,"NGC 5846","E",11.744,4.26276
3339.43,3725.12,21.208,0.662,0.426,1.088,"NGC 5846","E",11.744,1.13725
2768.87,3727.67,22.298,0.611,0.412,1.023,"NGC 5846","E",11.744,1.76683
2564.92,3740.63,22.54,0.637,0.485,1.122,"NGC 5846","E",11.744,2.58976
3466.66,3769.36,21.902,0.753,0.415,1.168,"NGC 5846","E",11.744,1.52531
2988.48,3773.59,22.373,0.676,0.534,1.21,"NGC 5846","E",11.744,0.836031
1977.21,3775.58,22.231,0.846,0.544,1.39,"NGC 5846","E",11.744,5.09228
3371.37,3779.15,22.279,0.602,0.465,1.067,"NGC 5846","E",11.744,1.12624
3078.26,3771.51,22.026,0.598,0.482,1.08,"NGC 5846","E",11.744,0.589291
2801.28,3789.5,22.125,0.782,0.537,1.319,"NGC 5846","E",11.744,1.5398
2612.23,3797.58,22.046,0.562,0.418,0.98,"NGC 5846","E",11.744,2.3344
2913.16,3798.76,21.55,0.945,0.608,1.553,"NGC 5846","E",11.744,1.06625
3723.32,3798.82,22.302,0.571,0.481,1.052,"NGC 5846","E",11.744,2.5798
5157.45,3798.8,21.887,0.709,0.363,1.072,"NGC 5846","E",11.744,8.81075
2031.6,3803.99,22.694,0.554,0.463,1.017,"NGC 5846","E",11.744,4.84492
2870.94,3805.63,22.179,0.831,0.539,1.37,"NGC 5846","E",11.744,1.22887
3264.93,3811.73,22.468,1.015,0.437,1.452,"NGC 5846","E",11.744,0.651111
3686.63,3812.75,22.718,0.503,0.403,0.906,"NGC 5846","E",11.744,2.41249
2948.01,3821.71,22.164,0.607,0.451,1.058,"NGC 5846","E",11.744,0.888223
3243.01,3824.77,21.623,0.933,0.547,1.48,"NGC 5846","E",11.744,0.53997
781.74,3841.98,22.362,1.077,0.513,1.59,"NGC 5846","E",11.744,10.2822
2180.69,3854.47,21.511,0.769,0.606,1.375,"NGC 5846","E",11.744,4.18268
3264.45,3862.89,22.684,0.993,0.638,1.631,"NGC 5846","E",11.744,0.561245
3074.04,3866.52,22.134,1.093,0.483,1.576,"NGC 5846","E",11.744,0.305007
3355.28,3896.88,22.088,0.985,0.485,1.47,"NGC 5846","E",11.744,0.942888
3006.15,3899.11,21.458,0.864,0.458,1.322,"NGC 5846","E",11.744,0.58059
2888.01,3905.41,22.56,0.73,0.472,1.202,"NGC 5846","E",11.744,1.09649
3460.86,3928.93,22.781,0.76,0.578,1.338,"NGC 5846","E",11.744,1.41224
2277.8,3933.7,22.514,0.754,0.534,1.288,"NGC 5846","E",11.744,3.76026
2650.22,3944.52,22.837,0.892,0.608,1.5,"NGC 5846","E",11.744,2.14406
3379.99,3954.13,22.688,1.029,0.504,1.533,"NGC 5846","E",11.744,1.08468
3359.69,3958.07,22.796,0.816,0.635,1.451,"NGC 5846","E",11.744,1.00398
2692.73,3974.63,21.612,0.736,0.543,1.279,"NGC 5846","E",11.744,1.97941
2259.06,3980.47,22.691,0.985,0.603,1.588,"NGC 5846","E",11.744,3.85684
2845.41,3984.24,22.824,1.023,0.478,1.501,"NGC 5846","E",11.744,1.34213
3460.01,3988.08,22.73,1.12,0.514,1.634,"NGC 5846","E",11.744,1.46063
2070.78,3989.36,21.935,0.575,0.491,1.066,"NGC 5846","E",11.744,4.67784
3381.43,3990.64,22.036,0.886,0.459,1.345,"NGC 5846","E",11.744,1.14072
2270.28,3992.59,21.323,0.817,0.571,1.388,"NGC 5846","E",11.744,3.81386
3011.36,3998.61,22.027,0.742,0.549,1.291,"NGC 5846","E",11.744,0.725066
2936.52,4002.88,21.138,0.81,0.542,1.352,"NGC 5846","E",11.744,1.00668
3485.37,4005.35,22.683,0.871,0.63,1.501,"NGC 5846","E",11.744,1.58869
4826.7,4013.13,22.736,0.625,0.405,1.03,"NGC 5846","E",11.744,7.37813
2422.49,4018.18,22.824,0.626,0.517,1.143,"NGC 5846","E",11.744,3.17281
2943.62,4017.55,22.607,0.902,0.63,1.532,"NGC 5846","E",11.744,1.01267
4407.92,4018.6,22.666,0.749,0.421,1.17,"NGC 5846","E",11.744,5.56048
3011.88,4027.5,22.58,0.934,0.555,1.489,"NGC 5846","E",11.744,0.80994
3938.74,4030.51,22.648,0.552,0.409,0.961,"NGC 5846","E",11.744,3.53892
2413.91,4031.92,22.394,0.623,0.451,1.074,"NGC 5846","E",11.744,3.22045
2903.57,4042.38,22.845,0.727,0.485,1.212,"NGC 5846","E",11.744,1.21812
2916.05,4045.38,22.585,0.575,0.366,0.941,"NGC 5846","E",11.744,1.17996
3322.26,4048.47,22.045,0.89,0.518,1.408,"NGC 5846","E",11.744,1.05012
2520.78,4050.33,22.424,0.647,0.434,1.081,"NGC 5846","E",11.744,2.78304
2827.65,4056.02,21.559,0.713,0.541,1.254,"NGC 5846","E",11.744,1.53455
4228.77,4055.54,22.526,0.951,0.664,1.615,"NGC 5846","E",11.744,4.805
2671.56,4058.1,22.299,0.914,0.565,1.479,"NGC 5846","E",11.744,2.16331
2505.18,4075.34,22.896,0.733,0.572,1.305,"NGC 5846","E",11.744,2.87732
3552.51,4078.57,22.807,0.822,0.466,1.288,"NGC 5846","E",11.744,1.9777
3757.68,4094.52,22.097,0.826,0.577,1.403,"NGC 5846","E",11.744,2.83829
3122.78,4096.44,22.403,0.708,0.452,1.16,"NGC 5846","E",11.744,0.893653
3428.15,4105.16,21.767,0.806,0.54,1.346,"NGC 5846","E",11.744,1.56588
3409.71,4113.52,22.28,0.603,0.456,1.059,"NGC 5846","E",11.744,1.52472
1700.25,4119.76,22.112,0.795,0.504,1.299,"NGC 5846","E",11.744,6.35225
2843.66,4129.73,21.434,0.783,0.509,1.292,"NGC 5846","E",11.744,1.65305
2643.81,4136.32,22.854,0.61,0.57,1.18,"NGC 5846","E",11.744,2.40782
1027.32,4146.22,22.845,0.626,0.479,1.105,"NGC 5846","E",11.744,9.27505
3448.25,4150.05,22.225,0.503,0.438,0.941,"NGC 5846","E",11.744,1.75578
2334.18,4160.55,22.771,0.816,0.516,1.332,"NGC 5846","E",11.744,3.69981
2251.68,4167.03,22.839,0.864,0.477,1.341,"NGC 5846","E",11.744,4.05096
3661.45,4169.52,22.556,0.541,0.507,1.048,"NGC 5846","E",11.744,2.57925
2633.07,4179.36,22.372,0.855,0.443,1.298,"NGC 5846","E",11.744,2.53709
2328.35,4183.87,22.652,0.709,0.553,1.262,"NGC 5846","E",11.744,3.75711
3367.44,4186.15,21.591,0.825,0.585,1.41,"NGC 5846","E",11.744,1.62345
2783.94,4202.09,21.576,0.595,0.455,1.05,"NGC 5846","E",11.744,2.05535
3063.68,4202.17,21.492,0.956,0.567,1.523,"NGC 5846","E",11.744,1.39125
3253.8,4202.22,22.574,0.732,0.55,1.282,"NGC 5846","E",11.744,1.44175
3061.84,4210.7,22.409,0.837,0.592,1.429,"NGC 5846","E",11.744,1.42929
3287.12,4220.86,22.674,0.974,0.502,1.476,"NGC 5846","E",11.744,1.57214
4786.34,4221.07,21.31,0.592,0.356,0.948,"NGC 5846","E",11.744,7.32526
3035.41,4225.98,21.326,0.819,0.528,1.347,"NGC 5846","E",11.744,1.52424
5043.3,4245.49,22.048,0.7,0.494,1.194,"NGC 5846","E",11.744,8.44576
2836.22,4249.89,22.797,0.832,0.479,1.311,"NGC 5846","E",11.744,2.04381
3094.78,4267.33,22.818,0.848,0.631,1.479,"NGC 5846","E",11.744,1.64737
3668.5,4278.32,22.831,0.785,0.507,1.292,"NGC 5846","E",11.744,2.85777
2076.48,4283.23,22.792,0.696,0.563,1.259,"NGC 5846","E",11.744,4.93731
1501.95,4284.19,21.167,0.782,0.49,1.272,"NGC 5846","E",11.744,7.34063
4074.41,4294.14,21.583,0.719,0.443,1.162,"NGC 5846","E",11.744,4.43972
4831.31,4300.44,22.742,0.892,0.395,1.287,"NGC 5846","E",11.744,7.59138
2742.36,4303.59,22,0.525,0.376,0.901,"NGC 5846","E",11.744,2.49216
2164.37,4321.6,20.989,0.653,0.437,1.09,"NGC 5846","E",11.744,4.64442
3193.65,4321.55,22.268,0.696,0.407,1.103,"NGC 5846","E",11.744,1.88757
3027.29,4327.3,22.143,0.795,0.456,1.251,"NGC 5846","E",11.744,1.95909
2905.3,4331.81,22.345,0.641,0.46,1.101,"NGC 5846","E",11.744,2.17125
1846.69,4338.39,21.884,0.577,0.411,0.988,"NGC 5846","E",11.744,5.96193
1266.32,4340.62,22.68,0.828,0.591,1.419,"NGC 5846","E",11.744,8.39714
3446.91,4342.22,22.621,0.846,0.4,1.246,"NGC 5846","E",11.744,2.37795
3121.8,4347.43,22.637,0.73,0.473,1.203,"NGC 5846","E",11.744,1.98674
2722.22,4351.86,21.886,0.849,0.553,1.402,"NGC 5846","E",11.744,2.70589
3830.74,4364.24,21.636,0.693,0.519,1.212,"NGC 5846","E",11.744,3.65201
3364.85,4380.96,22.644,0.768,0.464,1.232,"NGC 5846","E",11.744,2.34808
3221.76,4399.5,22.833,0.579,0.467,1.046,"NGC 5846","E",11.744,2.24164
5177.61,4415.95,22.47,0.954,0.443,1.397,"NGC 5846","E",11.744,9.17863
3046.27,4424.78,22.158,0.554,0.428,0.982,"NGC 5846","E",11.744,2.35756
5650.85,4425.52,21.471,0.698,0.451,1.149,"NGC 5846","E",11.744,11.1978
2639.1,4443.65,21.444,0.684,0.493,1.177,"NGC 5846","E",11.744,3.24582
2745.76,4449.24,22.755,0.849,0.567,1.416,"NGC 5846","E",11.744,2.97351
2206.27,4452.85,22.465,0.642,0.455,1.097,"NGC 5846","E",11.744,4.74563
1776.55,4454.08,20.886,0.96,0.638,1.598,"NGC 5846","E",11.744,6.42666
4437.92,4463.72,22.408,0.777,0.569,1.346,"NGC 5846","E",11.744,6.18846
2894.03,4466.88,22.804,0.613,0.473,1.086,"NGC 5846","E",11.744,2.72434
3344.18,4473.02,22.347,0.716,0.39,1.106,"NGC 5846","E",11.744,2.68641
5735.25,4496.43,22.173,0.977,0.697,1.674,"NGC 5846","E",11.744,11.6243
3580.43,4496.36,22.694,0.828,0.598,1.426,"NGC 5846","E",11.744,3.26313
450.6,4497.49,21.066,0.654,0.423,1.077,"NGC 5846","E",11.744,12.0167
2138.99,4507.24,21.229,0.657,0.4,1.057,"NGC 5846","E",11.744,5.1195
864,4509.47,21.147,0.585,0.392,0.977,"NGC 5846","E",11.744,10.2792
1919.32,4517.68,21.904,0.621,0.393,1.014,"NGC 5846","E",11.744,5.97723
4325.77,4522.3,21.776,0.742,0.536,1.278,"NGC 5846","E",11.744,5.85962
3025.46,4554.6,22.764,0.656,0.406,1.062,"NGC 5846","E",11.744,2.93083
2724.61,4574.42,22.678,0.721,0.511,1.232,"NGC 5846","E",11.744,3.48084
2691.34,4578.48,22.206,0.644,0.445,1.089,"NGC 5846","E",11.744,3.57312
666.88,4593.33,22.461,0.632,0.391,1.023,"NGC 5846","E",11.744,11.2052
4647.61,4602.46,22.114,0.88,0.648,1.528,"NGC 5846","E",11.744,7.27158
4307.29,4620.38,22.698,0.921,0.638,1.559,"NGC 5846","E",11.744,6.0035
3880.16,4620.78,22.523,0.576,0.483,1.059,"NGC 5846","E",11.744,4.53244
2388.53,4625.82,22.305,0.718,0.397,1.115,"NGC 5846","E",11.744,4.57643
4164.95,4626.93,22.729,0.664,0.419,1.083,"NGC 5846","E",11.744,5.50316
2761.43,4627.77,21.958,0.667,0.525,1.192,"NGC 5846","E",11.744,3.60556
2636.51,4641.9,22.403,0.594,0.463,1.057,"NGC 5846","E",11.744,3.93565
716.19,4643.61,22.279,0.883,0.573,1.456,"NGC 5846","E",11.744,11.0614
3043.34,4643.98,22.653,0.775,0.576,1.351,"NGC 5846","E",11.744,3.3049
3034.22,4677.56,22.656,0.726,0.457,1.183,"NGC 5846","E",11.744,3.45524
1646.43,4680.44,22.535,0.669,0.356,1.025,"NGC 5846","E",11.744,7.36036
2884.52,4687.16,22.212,0.588,0.381,0.969,"NGC 5846","E",11.744,3.63998
5216.54,4699.52,22.639,0.854,0.583,1.437,"NGC 5846","E",11.744,9.71996
1978.37,4699.48,22.069,0.59,0.476,1.066,"NGC 5846","E",11.744,6.16491
2302.55,4713.64,21.703,0.692,0.434,1.126,"NGC 5846","E",11.744,5.11219
2958.19,4723.66,21.988,0.772,0.516,1.288,"NGC 5846","E",11.744,3.71062
3340.21,4734.1,22.063,0.547,0.455,1.002,"NGC 5846","E",11.744,3.77497
2605.09,4740.48,21.604,0.727,0.528,1.255,"NGC 5846","E",11.744,4.37079
887.22,4743.55,22.496,0.938,0.66,1.598,"NGC 5846","E",11.744,10.4974
2688.39,4747.65,22.468,0.592,0.424,1.016,"NGC 5846","E",11.744,4.21626
5548.48,4751.39,22,0.86,0.602,1.462,"NGC 5846","E",11.744,11.1555
5773.9,4763.82,21.584,0.721,0.519,1.24,"NGC 5846","E",11.744,12.1029
2258.63,4769.13,21.451,0.748,0.457,1.205,"NGC 5846","E",11.744,5.41848
3502.17,4772.42,22.41,0.71,0.546,1.256,"NGC 5846","E",11.744,4.15261
3816.93,4795.45,21.443,0.914,0.606,1.52,"NGC 5846","E",11.744,4.92525
3641.72,4811.81,22.479,0.61,0.528,1.138,"NGC 5846","E",11.744,4.57065
4569.5,4818.5,22.242,0.901,0.629,1.53,"NGC 5846","E",11.744,7.43213
885.54,4834.11,22.675,0.745,0.54,1.285,"NGC 5846","E",11.744,10.6502
2569.9,4836.02,22.512,0.742,0.552,1.294,"NGC 5846","E",11.744,4.80596
3446.88,4837.82,21.829,0.741,0.403,1.144,"NGC 5846","E",11.744,4.33699
2601.19,4847.96,22.772,0.608,0.417,1.025,"NGC 5846","E",11.744,4.78226
4008.86,4847.97,22.72,0.887,0.436,1.323,"NGC 5846","E",11.744,5.63604
3413.93,4856.44,21.723,0.838,0.484,1.322,"NGC 5846","E",11.744,4.37269
3518.66,4865.73,21.972,0.661,0.46,1.121,"NGC 5846","E",11.744,4.55707
3601.27,4870.48,22.939,0.903,0.638,1.541,"NGC 5846","E",11.744,4.71871
3642.36,4871.19,21.319,0.819,0.587,1.406,"NGC 5846","E",11.744,4.80076
1240.97,4875.44,21.047,0.854,0.535,1.389,"NGC 5846","E",11.744,9.32102
3192.42,4888.44,22.757,0.977,0.651,1.628,"NGC 5846","E",11.744,4.35079
3674.65,4893.89,21.33,0.854,0.544,1.398,"NGC 5846","E",11.744,4.95385
2297,4894.94,22.317,0.672,0.441,1.113,"NGC 5846","E",11.744,5.7096
1568.11,4910.91,22.83,0.802,0.462,1.264,"NGC 5846","E",11.744,8.16415
2197.65,4929.29,21.33,0.782,0.524,1.306,"NGC 5846","E",11.744,6.1074
1245.2,4936.21,22.748,0.547,0.425,0.972,"NGC 5846","E",11.744,9.42964
2341.14,4948.08,22.829,0.921,0.614,1.535,"NGC 5846","E",11.744,5.7709
4186.48,4977.46,22.8,0.869,0.514,1.383,"NGC 5846","E",11.744,6.57791
2382.89,5024.02,21.256,0.693,0.521,1.214,"NGC 5846","E",11.744,5.93537
2628.83,5029.41,21.108,0.877,0.587,1.464,"NGC 5846","E",11.744,5.43512
3289,5030.4,22.617,0.64,0.52,1.16,"NGC 5846","E",11.744,5.00658
2098.45,5033.52,22.653,0.941,0.644,1.585,"NGC 5846","E",11.744,6.73464
4011.89,5040.55,22.893,0.895,0.618,1.513,"NGC 5846","E",11.744,6.29068
951.34,5063.09,22.555,0.695,0.557,1.252,"NGC 5846","E",11.744,10.8197
5131.18,5063.72,21.808,0.639,0.466,1.105,"NGC 5846","E",11.744,10.0788
2989.22,5067.79,21.869,0.943,0.587,1.53,"NGC 5846","E",11.744,5.16797
1668.55,5084.7,21.778,0.814,0.592,1.406,"NGC 5846","E",11.744,8.25534
2764.32,5101.13,22.658,0.583,0.386,0.969,"NGC 5846","E",11.744,5.51916
2326.22,5127.36,22.771,0.739,0.602,1.341,"NGC 5846","E",11.744,6.44745
1052.29,5129.11,21.823,0.547,0.338,0.885,"NGC 5846","E",11.744,10.5774
1303,5131.93,22.844,0.941,0.501,1.442,"NGC 5846","E",11.744,9.66
1948.95,5160.46,22.698,0.678,0.478,1.156,"NGC 5846","E",11.744,7.5836
2391.76,5160.08,22.602,0.615,0.456,1.071,"NGC 5846","E",11.744,6.41741
4064.34,5164.91,21.245,0.74,0.528,1.268,"NGC 5846","E",11.744,6.86244
1929.72,5205.83,22.59,0.522,0.451,0.973,"NGC 5846","E",11.744,7.78558
4249.36,5207.65,21.209,0.84,0.605,1.445,"NGC 5846","E",11.744,7.50738
1786.65,5215.97,22.464,0.762,0.506,1.268,"NGC 5846","E",11.744,8.25177
3163.67,5216.44,22.533,0.972,0.664,1.636,"NGC 5846","E",11.744,5.77586
3093.4,5227.46,22.137,0.782,0.592,1.374,"NGC 5846","E",11.744,5.82626
2337.54,5235.3,22.028,0.857,0.521,1.378,"NGC 5846","E",11.744,6.8201
4209.66,5259.01,22.801,0.68,0.509,1.189,"NGC 5846","E",11.744,7.57193
2957.2,5263.26,22.775,0.845,0.481,1.326,"NGC 5846","E",11.744,6.03122
5485.46,5263.43,21.806,0.568,0.384,0.952,"NGC 5846","E",11.744,11.8522
2780.75,5279.66,22.167,0.584,0.404,0.988,"NGC 5846","E",11.744,6.24872
3552.75,5282.5,21.369,0.61,0.415,1.025,"NGC 5846","E",11.744,6.32595
950.74,5301.53,21.372,0.855,0.592,1.447,"NGC 5846","E",11.744,11.3494
905.76,5331.96,21.913,0.772,0.562,1.334,"NGC 5846","E",11.744,11.5862
3554.49,5354.83,21.861,0.702,0.417,1.119,"NGC 5846","E",11.744,6.63094
5490.4,5357.23,22.791,0.632,0.515,1.147,"NGC 5846","E",11.744,12.0821
